,cep,up_lat,up_long
2059,04757000,-23.6489512,-46.7221443
2060,04745000,-23.6605633,-46.704772
2061,04705000,-23.6208856,-46.6935334
2062,04724000,-23.64493,-46.703396
2063,04767000,-23.676276,-46.7079939
2064,04728000,-19.9387762,-43.9163726
2065,04715000,-23.6303603,-46.7038045
2066,04717000,-23.628779,-46.709744
2067,04739000,-2.5417138,-44.1948272
2068,04788000,-23.70185745,-46.71488244677935
2069,04775000,-23.6825506,-46.7035722
2070,04774000,-18.8511387,-41.9932973
2071,04713000,-1.3596089,-48.3629698
2072,04738000,-28.5021022,-50.9476698
2073,04771000,-23.6772663,-46.7115996
2074,04735000,-19.7616154,-47.941006
2075,04702000,-23.6261858,-46.6873336
2076,04729000,-23.6398908,-46.7170355
2077,04753000,-25.3396305,-49.2981135
2078,04785000,-23.6939371,-46.7137223
2079,04795000,-22.9430049,-43.1774228
2080,04746000,-8.3421506,-40.5694351
2081,04710000,-23.6260062,-46.6916076
2082,04782000,-23.6811127,-46.7055879
2083,04770000,-23.6777991,-46.713067
2084,04777000,-23.7012198,-46.7013769
2085,04772000,-22.9716406,-43.1845041
2086,04720000,-23.636637,-46.7000709
2087,04736000,-23.6469184,-46.6987484
2088,04762000,-23.6674595,-46.7298875
2089,04768000,-22.9716406,-43.1845041
2090,04722000,-23.6436003,-46.7013386
2091,04748000,-23.6505341,-46.6885649
2092,04765000,-23.5373727,-46.6086637
2093,04721000,-23.6373722,-46.6995107
2094,04723000,-23.64493,-46.703396
2095,04789000,-22.9355085,-51.130807
2096,04740000,-23.6495782,-46.6941127
2097,04701000,-23.6261858,-46.6873336
2098,04733000,-23.6336965,-46.6927549
2099,04761000,-23.6613809,-46.7191994
2100,04760000,-23.66557085,-46.712055696348315
2101,04792000,-23.1938995,-51.8315742
2102,04725000,-23.6435956,-46.7053822
2103,04744000,-23.6564997,-46.7083864
2104,04783000,-23.6939378,-46.7044572
2105,04786000,-23.6978913,-46.7035782
2106,04880000,-23.7905452,-46.7334446
2107,04849000,38.7443268,-9.119677
2108,04870000,-33.5017196,-70.7085322
2109,04836000,-23.7406236,-46.7074001
2110,04891000,-23.9053154,-46.7160192
2111,04884000,-23.8143299,-46.7349217
2112,04844000,-23.7441776,-46.6996991
2113,04883000,-23.8072281,-46.7381659
2114,04856000,-23.7642786,-46.6940149
2115,04802000,-23.518041699999998,-46.68527415992269
2116,04890000,-23.8191398,-46.7292456
2117,04812000,-23.7185026,-46.6917732
2118,04827000,-23.7200196,-46.69939
2119,04809000,-20.9226768,-49.4382755
2120,04843000,-23.7361154,-46.6953878
2121,04826000,-23.7257914,-46.712072
2122,04864000,-23.7656898,-46.7180239
2123,04848000,-23.7346421,-46.6792549
2124,04851000,-23.7526492,-46.6737741
2125,04821000,-22.846009,-43.2459372
2126,04810000,-23.7129838,-46.6984785
2127,04814000,-23.7209431,-46.6837136
2128,04896000,-23.8511837,-46.6970537
2129,04822000,-23.7409164,-46.6850039
2130,04807000,-23.7143629,-46.6974118
2131,04842000,-23.7438544,-46.680011
2132,04805000,-22.9716406,-43.1845041
2133,04852000,-23.7621929,-46.6602163
2134,04857000,-23.784144,-46.6844847
2135,04830000,-23.7348571,-46.6993926
2136,04816000,-23.7055058,-46.6858195
2137,04829000,-23.7233923,-46.707273
2138,04847000,-23.7552789,-46.6954142
2139,04888000,-23.8278908,-46.7403359
2140,04860000,-23.7572675,-46.7159523
2141,04820000,-23.7374134,-46.6871624
2142,04811000,-23.7102363,-46.6972489
2143,04841000,-23.7352384,-46.6898309
2144,04866000,-23.7893331,-46.724081
2145,04855000,-23.7541838,-46.6875453
2146,04824000,-23.7308813,-46.6978251
2147,04858000,-23.7708502,-46.7059983
2148,04832000,-23.7328434,-46.7159633
2149,04833000,-23.7431841,-46.7067342
2150,04815000,-23.705385550000003,-46.702588275
2151,04813000,38.7842541,-9.1474001
2152,04837000,-23.7387149,-46.700059
2153,04803000,-23.7181655,-46.7044815
2154,04853000,-23.7693626,-46.6792841
2155,04831000,-23.7314235,-46.7136214
2156,04823000,-22.846009,-43.2459372
2157,04854000,-23.7676524,-46.6947236
2158,04835000,-23.7370199,-46.7001349
2159,04801000,-23.7431841,-46.7067342
2160,04872000,-23.8105968,-46.6401402
2161,04865000,-23.8132424,-46.7094276
2162,04845000,-23.7494978,-46.6900968
2163,04846000,-23.7492585,-46.687519
2164,04877000,-23.8609942,-46.6390556
2165,04828000,-23.722989,-46.7037971
2166,04859000,-23.7662494,-46.7029802
2167,04875000,-23.8400172,-46.6966257
2168,04806000,-23.7103286,-46.6995343
2169,04881000,-23.7864959,-46.7273104
2170,04882000,-23.8032631,-46.7355005
2171,04886000,-23.8334652,-46.762505
2172,04949000,-23.7321434,-46.7741971
2173,04912000,43.3786467,-8.4006272
2174,04913000,-23.6776986,-46.7436531
2175,04966000,-23.4385567,-46.5719783
2176,04929000,-23.6956759,-46.761868
2177,04911000,-23.6785535,-46.7432132
2178,04904000,-23.6699822,-46.7359049
2179,04917000,-23.6859298,-46.7494346
2180,04951000,-23.7250572,-46.7605323
2181,04965000,-23.740898,-46.7749035
2182,04937000,-23.6866667,-46.7543873
2183,04902000,-23.6675182,-46.7296548
2184,04914000,-23.6796794,-46.7450797
2185,04920000,-23.694264,-46.757339
2186,04942000,-13.7448148,-39.492462
2187,04960000,-23.5651685,-47.1323562
2188,04950000,-23.7291988,-46.7642962
2189,04943000,-5.8220331,-35.2545086
2190,04948000,-23.702715,-46.7823734
2191,04947000,-23.7282634,-46.748905
2192,04961000,-23.7392395,-46.7938373
2193,04930000,-19.8663324,-43.9925376
2194,04939000,-23.6873859,-46.7714554
2195,04941000,-23.6973915,-46.7791696
2196,04905000,-23.6920286,-46.7762844
2197,04944000,-23.7092297,-46.7774912
2198,04945000,-23.7108892,-46.7793345
2199,04915000,-19.5750601,-46.9480696
2200,04916000,-23.6763942,-46.7494887
2201,04933000,-23.6819783,-46.766512
2202,04963000,-23.7455948,-46.780614
2203,04923000,-23.7006083,-46.7468805
2204,04935000,-23.6849438,-46.7662814
2205,04952000,-23.7195197,-46.7546383
2206,04925000,-23.7052617,-46.74449
2207,04910000,-8.0974672,-34.8881518
2208,04926000,-23.70348035,-46.74357280465962
2209,04921000,-23.696366,-46.7547314
2210,04962000,-23.7458932,-46.7748989
2211,04928000,-23.7084834,-46.7329129
2212,05050000,-23.5235469,-46.7029904
2213,05019000,-19.8791714,-43.9035887
2214,05065000,-7.5592492,-34.9931746
2215,05018000,-23.5302441,-46.6781187
2216,05038000,-23.5145868,-46.6999116
2217,05006000,-19.9425269,-43.9970544
2218,05046000,-19.8897775,-43.8949588
2219,05089000,-23.5212316,-46.7301333
2220,05056000,-22.9675916,-43.1870677
2221,05027000,-23.5255503,-46.6875129
2222,05051000,-19.4478829,-42.5527839
2223,05022000,-23.5300388,-46.6849111
2224,05036000,38.878842,-6.9798301
2225,05044000,-23.5240337,-46.6943411
2226,05013000,-23.5447112,-46.6736632
2227,05093000,-23.5163871,-46.7227668
2228,05048000,-19.8508344,-43.8964489
2229,05025000,-3.0839567,-60.0672862
2230,05011000,-12.1410291,-44.9704869
2231,05054000,-23.5359656,-46.7019777
2232,05010000,-23.5385029,-46.6746352
2233,05004000,-23.5343447,-46.66119
2234,05047000,-11.0400331,-41.9705165
2235,05037000,-23.5170324,-46.6875454
2236,05079000,-19.935663,-43.9403201
2237,05026000,-23.5274931,-46.6871543
2238,05005000,-19.9015666,-43.9029778
2239,05072000,-23.52118,-46.7027097
2240,05059000,-23.5342113,-46.7131413
2241,05001000,-23.5318718,-46.6640421
2242,05007000,-23.530882,-46.6772058
2243,05042000,-23.5247899,-46.7032033
2244,05074000,-23.5185379,-46.705901
2245,05033000,-19.9150685,-43.9375314
2246,05017000,-23.536794,-46.6797118
2247,05083000,-23.5333245,-46.7170651
2248,05034000,-22.9955937,-51.1910567
2249,05049000,-22.805573,-43.356683
2250,05020000,-8.0089513,-34.8875909
2251,05043000,-20.3685929,-44.6868279
2252,05016000,-23.5338538,-46.6749185
2253,05087000,-23.5236361,-46.7180457
2254,05009000,-22.838604,-43.3447424
2255,05012000,-23.5427099,-46.6739474
2256,05015000,-23.5318204,-46.6684721
2257,05021000,-23.5319077,-46.6847666
2258,05069000,-23.5149463,-46.7073843
2259,05023000,-23.5300388,-46.6849111
2260,05077000,-23.5207206,-46.7178141
2261,05002000,41.5453701,-8.4168991
2262,05024000,-22.8758049,-43.3159044
2263,05076000,-23.1936951,-45.9059257
2264,05060000,-19.8824294,-43.9338263
2265,05075000,-19.9239559,-43.8724125
2266,05081000,-19.9062206,-43.9364434
2267,05053000,-23.5384132,-46.7005461
2268,05055000,-23.5344036,-46.7022567
2269,05088000,-23.5222698,-46.7266022
2270,05014000,-19.8238845,-43.9525748
2271,05061000,-6.0334733,-36.3460763
2272,05041000,-23.5238392,-46.6992804
2273,05092000,-23.5148477,-46.7158867
2274,05058000,-19.9224299,-43.9195001
2275,05030000,-23.5416977,-46.6922259
2276,05008000,-8.1179383,-34.9183464
2277,05045000,-23.522961,-46.696585
2278,05078000,-23.5253933,-46.7113468
2279,05095000,-14.955907,-39.305265
2280,05028000,-23.5358177,-46.6925387
2281,05086000,-23.5247769,-46.7232851
2282,05073000,-10.9030589,-37.0729116
2283,05084000,-23.5266229,-46.7221713
2284,05085000,-22.9128509,-43.6763616
2285,05094000,-2.4884237,-44.2696779
2286,05068000,-23.51432,-46.7045898
2287,05082000,-8.0491086,-34.9138454
2288,05029000,-23.5416719,-46.6929667
2289,05080000,-23.6393545,-45.4280658
2290,05052000,-23.5402609,-46.698304
2291,05040000,-23.5131967,-46.7072234
2292,05035000,-23.5092115,-46.7058273
2293,05122000,-23.5066068,-46.7357299
2294,05159000,-22.907324,-43.1815412
2295,05136000,-23.4953302,-46.7465941
2296,05141000,-23.4915432,-46.7320355
2297,05145000,-23.4848533,-46.7232288
2298,05110000,-23.4872358,-46.7356651
2299,05114000,-23.5078395,-46.747255
2300,05118000,-22.93374,-43.3602282
2301,05186000,-26.134647,-48.6057481
2302,05171000,-25.6987198,-48.4784906
2303,05182000,-23.4527263,-46.7480962
2304,05126000,-23.5025584,-46.7399605
2305,05187000,-19.9190247,-43.8846433
2306,05183000,-23.4517401,-46.7519034
2307,05138000,-23.4869665,-46.7307611
2308,05132000,-23.5057408,-46.7437372
2309,05185000,-23.4495377,-46.7485758
2310,05117000,-23.5157436,-46.7401769
2311,05133000,-23.506996,-46.7468401
2312,05101000,-23.5084661,-46.6897422
2313,05106000,-23.5087835,-46.737875
2314,05158000,-23.4894898,-46.7580646
2315,05181000,-23.4550287,-46.7458438
2316,05134000,-23.4872494,-46.7441909
2317,05135000,-23.490901,-46.7471842
2318,05102000,-23.5164388,-46.7484811
2319,05140000,-23.4903348,-46.7309777
2320,05172000,-23.4831511,-46.7429297
2321,05160000,-23.4852014,-46.7576858
2322,05174000,-23.4837562,-46.7407063
2323,05162000,-23.4790106,-46.7564278
2324,05103000,-23.5127151,-46.7542385
2325,05154000,-23.4872358,-46.7356651
2326,05116000,-23.5102088,-46.7477814
2327,05131000,-23.4989198,-46.7452231
2328,05142000,-23.4931212,-46.7282197
2329,05128000,-23.4938087,-46.7414095
2330,05127000,-23.4965567,-46.74059
2331,05108000,-23.5086403,-46.7620926
2332,05165000,-23.4824185,-46.7521678
2333,05175000,-23.474244,-46.7398122
2334,05115000,-23.5110365,-46.7501655
2335,05180000,-23.4580517,-46.7471874
2336,05143000,-23.4962944,-46.7257118
2337,05123000,-27.2117219,-49.6405482
2338,05161000,-23.4680222,-46.7543969
2339,05176000,-23.4694961,-46.7480644
2340,05125000,-23.4968571,-46.7401146
2341,05119000,-23.4916628,-46.7372365
2342,05170000,-23.4825587,-46.7500046
2343,05144000,-23.4998488,-46.7227225
2344,05121000,-23.5068618,-46.7285994
2345,05163000,-23.4838939,-46.7646495
2346,05107000,-23.5196546,-46.7531855
2347,05184000,-23.4626568,-46.7533828
2348,05104000,-23.5143876,-46.7547534
2349,05112000,-22.9938845,-47.0365036
2350,05177000,-23.46924,-46.751787
2351,05113000,-22.9938845,-47.0365036
2352,05173000,-23.4807127,-46.740512
2353,05207000,-5.4260948,-47.4685912
2354,05267000,-23.4480671,-46.796042
2355,05283000,-10.0213639,-67.7787757
2356,05271000,-23.4302812,-46.7889886
2357,05209000,-23.4130192,-46.7503987
2358,05272000,-23.4426866,-46.8027677
2359,05206000,-23.4057809,-46.7546419
2360,05223000,-23.4082135,-46.7352699
2361,05273000,-10.2221493,-63.8304323
2362,05204000,-23.4049253,-46.7514035
2363,05212000,-16.2640617,-39.5839718
2364,05280000,-22.841095,-43.556014
2365,05282000,-23.4356,-46.782962
2366,05205000,-23.406654,-46.7665798
2367,05276000,-22.9938845,-47.0365036
2368,05281000,-7.9390216,-34.8972092
2369,05270000,-23.4485588,-46.7977288
2370,05210000,-22.9800614,-43.1926541
2371,05268000,-23.4364938,-46.791674
2372,05208000,-23.4121874,-46.756149
2373,05275000,-22.9938845,-47.0365036
2374,05211000,-23.4049253,-46.7514035
2375,05220000,-23.4848533,-46.7232288
2376,05269000,-23.4267605,-46.7878325
2377,05215000,-23.398394,-46.743124
2378,05240000,-23.4326382,-46.7639689
2379,05264000,-21.751038,-43.344102
2380,05224000,-23.4135756,-46.7384711
2381,05386000,-23.5679834,-46.7575426
2382,05396000,-23.572692449999998,-46.76728965329947
2383,05303000,-23.5251215,-46.733102
2384,05338000,-23.5542528,-46.7477849
2385,05326000,-23.5431872,-46.7573566
2386,05302000,-23.5293999,-46.7269802
2387,05345000,-23.5536589,-46.7428906
2388,05315000,-23.531566,-46.7342805
2389,05376000,-23.577526,-46.7652292
2390,05334000,-23.5481268,-46.7483553
2391,05353000,-22.1833854,-47.3957098
2392,05323000,-23.5311183,-46.7568047
2393,05374000,-23.578938,-46.7613912
2394,05356000,-23.5598805,-46.763972
2395,05360000,-23.5670695,-46.7471256
2396,05363000,-23.5692809,-46.7498262
2397,05340000,-23.5533868,-46.7569091
2398,05348000,-23.5467689,-46.736793
2399,05350000,-23.5604523,-46.7485444
2400,05344000,-23.5536768,-46.7452182
2401,05367000,-23.5713591,-46.7575786
2402,05399000,-23.5731446,-46.7799571
2403,05311000,-23.5272463,-46.7402306
2404,05305000,-22.8820416,-47.0651401
2405,05372000,-23.5842649,-46.7607857
2406,05364000,-23.5746027,-46.7516693
2407,05307000,-23.5205473,-46.7439027
2408,05331000,-19.9450687,-43.9402399
2409,05359000,-22.8781364,-42.0161288
2410,05346000,-23.5512743,-46.7402837
2411,05335000,-23.5478409,-46.7505907
2412,05398000,-23.5739639,-46.7784204
2413,05397000,-23.5794668,-46.7756543
2414,05329000,-23.5417699,-46.7497571
2415,05382000,-23.5749806,-46.7631664
2416,05314000,-23.5202356,-46.741092
2417,05328000,-23.5318192,-46.7595166
2418,05330000,-23.542663,-46.7499295
2419,05319000,-23.5400626,-46.7291484
2420,05368000,-23.5773437,-46.7516793
2421,05365000,-23.5773653,-46.7446321
2422,05379000,-23.5679381,-46.7556471
2423,05332000,-22.8734046,-43.4579603
2424,05366000,-23.571069,-46.7595354
2425,05304000,-23.5237702,-46.7360534
2426,05371000,-23.5857312,-46.7571004
2427,05337000,-21.2445136,-45.7519104
2428,05318000,-23.5304115,-46.7354966
2429,05388000,-23.5686547,-46.7626182
2430,05325000,-23.535329,-46.7590855
2431,05301000,-19.9006416,-44.0121997
2432,05381000,-23.2685092,-47.3082438
2433,05361000,-23.5673849,-46.7495942
2434,05322000,-23.5387969,-46.7531146
2435,05324000,-23.5371063,-46.7576817
2436,05339000,-23.5533868,-46.7569091
2437,05317000,-23.5410776,-46.7318487
2438,05312000,-23.5329701,-46.7412807
2439,05327000,-23.5464442,-46.759108
2440,05343000,-23.5545484,-46.748756
2441,05373000,-23.5827285,-46.758688
2442,05310000,-23.5721388,-46.7002449
2443,05428000,-22.89115565,-43.23401369129915
2444,05409000,-23.5550357,-46.6773607
2445,05470000,-23.5405887,-46.7225471
2446,05406000,-23.5625003,-46.6857181
2447,05414000,-23.5615728,-46.6822761
2448,05405000,-23.5625003,-46.6857181
2449,05418000,-23.5630312,-46.6906662
2450,05423000,-23.5721775,-46.703373
2451,05416000,-23.5579826,-46.6901207
2452,05417000,-23.566351,-46.6856195
2453,05415000,-27.504519,-50.1123676
2454,05449000,-23.5423126,-46.7051433
2455,05424000,-23.5677511,-46.6959381
2456,05442000,-22.8816718,-43.6720182
2457,05422000,-23.568094,-46.6911289
2458,05429000,-21.7644295,-43.3322281
2459,05452000,-23.5396446,-46.7056253
2460,05435000,-20.5628263,-47.4032893
2461,05419000,-23.5570287,-46.7019516
2462,05410000,-23.5603595,-46.6749825
2463,05427000,-19.896682,-43.8894586
2464,05466000,-23.5506907,-46.7180052
2465,05448000,-21.1417568,-47.7677703
2466,05462000,-23.5551066,-46.7072446
2467,05411000,-23.5558548,-46.6795559
2468,05433000,-27.0929717,-52.5880331
2469,05459000,-23.5479067,-46.7126638
2470,05438000,-23.5417059,-46.6966397
2471,05434000,-23.5544257,-46.6876059
2472,05458000,-23.5533842,-46.7041804
2473,05468000,-23.5387876,-46.7167868
2474,05443000,-23.5576427,-46.6984995
2475,05477000,-23.5721388,-46.7002449
2476,05450000,-23.5443177,-46.7069497
2477,05465000,-22.8848203,-43.5850089
2478,05469000,-23.5376614,-46.7195588
2479,05441000,-23.5436262,-46.6944189
2480,05413000,-19.834691,-43.9821084
2481,05432000,-23.5584655,-46.6884283
2482,05412000,-23.5549042,-46.6815695
2483,05467000,-23.5449133,-46.7162347
2484,05455000,-23.5377687,-46.7126913
2485,05445000,-23.549913,-46.6950555
2486,05408000,-23.5550357,-46.6773607
2487,05436000,-23.5529995,-46.6853864
2488,05402000,-22.8124397,-47.2795064
2489,05451000,-23.544703,-46.7047807
2490,05421000,-23.5640928,-46.6926408
2491,05425000,-23.5707953,-46.7001095
2492,05404000,-25.3723478,-49.1806385
2493,05401000,-22.8124397,-47.2795064
2494,05446000,-23.5513594,-46.7027897
2495,05437000,-23.5417059,-46.6966397
2496,05407000,-23.5550357,-46.6773607
2497,05420000,-23.5570287,-46.7019516
2498,05439000,-23.5477575,-46.6879468
2499,05403000,-23.5563846,-46.670128
2500,05472000,-23.5497403,-46.7177146
2501,05454000,-11.2298949,-37.575978
2502,05471000,-22.885651,-43.4428121
2503,05453000,-23.5466919,-46.7093135
2504,05440000,-23.5476111,-46.6910881
2505,05444000,-23.5584804,-46.6966992
2506,05463000,-23.5557679,-46.7025965
2507,05460000,-23.5520036,-46.7081836
2508,05447000,-23.5477145,-46.7008856
2509,05464000,-23.5497991,-46.7146863
2510,05567000,-23.5948164,-46.787345
2511,05572000,-23.5982237,-46.7970402
2512,05550000,-23.5800448,-46.780559
2513,05574000,39.6708222,-8.784926
2514,05577000,-23.1957883,-49.3504679
2515,05549000,-23.5996509,-46.7683683
2516,05531000,-21.4099679,-48.5138593
2517,05564000,-23.5836006,-46.7503157
2518,05542000,-23.5861356,-46.7475638
2519,05588000,-23.5836006,-46.7503157
2520,05516000,-23.5811492,-46.7180903
2521,05528000,-23.5968071,-46.7572331
2522,05527000,-23.5998009,-46.752322
2523,05583000,-23.1725381,-45.8928652
2524,05595000,-23.5777945,-46.7413015
2525,05514000,-23.1912219,-47.3079351
2526,05545000,-23.5862939,-46.7668927
2527,05520000,-23.5988435,-46.7411265
2528,05551000,-23.5881912,-46.7605423
2529,05586000,-23.5735468,-46.7277473
2530,05539000,-23.5746225,-46.7265636
2531,05508000,-23.5626841,-46.7198579
2532,05544000,-23.5901381,-46.765825
2533,05533000,-23.5916945,-46.739312
2534,05596000,-23.5849216,-46.7460906
2535,05590000,-23.5763508,-46.7329652
2536,05502000,-23.5676657,-46.7041422
2537,05594000,-23.5831423,-46.7392211
2538,05587000,-23.5719611,-46.7330082
2539,05547000,-23.5927203,-46.769895
2540,05521000,-23.5988435,-46.7411265
2541,05541000,-23.5920405,-46.7401629
2542,05565000,-23.5917382,-46.7912811
2543,05512000,-23.5988435,-46.7411265
2544,05570000,-23.6039755,-46.7941779
2545,05580000,-23.5752949,-46.7161362
2546,05529000,-23.5926458,-46.7537047
2547,05592000,-23.5799471,-46.7350426
2548,05518000,-30.1406048,-52.0468399
2549,05585000,-23.5403694,-46.7602171
2550,05513000,-23.5988435,-46.7411265
2551,05584000,-23.5829879,-46.7910236
2552,05537000,-23.5864834,-46.7371273
2553,05524000,-23.5962048,-46.7456618
2554,05540000,-23.5768677,-46.7230059
2555,05576000,-23.1957883,-49.3504679
2556,05535000,-23.5846398,-46.7370817
2557,05519000,-23.5904334,-46.7330909
2558,05523000,-23.5939829,-46.7398457
2559,05509000,-19.5043112,-42.5492522
2560,05536000,-23.5886244,-46.7385596
2561,05530000,-23.5760593,-46.7189721
2562,05582000,-23.5533868,-46.7569091
2563,05522000,-23.59145,-46.7361376
2564,05543000,-23.5878894,-46.753757
2565,05581000,-23.5533868,-46.7569091
2566,05579000,-23.5733973,-46.7118112
2567,05507000,-12.9356671,-38.4919248
2568,05593000,-23.580789,-46.736257
2569,05568000,-23.5885372,-46.7871389
2570,05525000,-23.6034631,-46.7462213
2571,05515000,-23.5809808,-46.7134857
2572,05566000,-23.5949911,-46.788608
2573,05546000,-23.5867145,-46.7691328
2574,05517000,-23.1691102,-45.8387003
2575,05511000,-5.8251918,-35.2201141
2576,05560000,-20.4843607,-47.3973053
2577,05526000,-23.6028673,-46.7474192
2578,05510000,-23.5737892,-46.7107668
2579,05503000,-22.9347414,-43.2097304
2580,05569000,-23.6016542,-46.79188
2581,05578000,-22.8795453,-43.4206398
2582,05501000,-23.5711568,-46.7052516
2583,05563000,-23.6051904,-46.7888334
2584,05589000,-23.5758638,-46.7387997
2585,05505000,-23.566823,-46.7097
2586,05506000,-23.5625808,-46.7109449
2587,05532000,-23.5789138,-46.7240443
2588,05534000,-23.603527,-46.7487171
2589,05538000,-23.5873603,-46.7383524
2590,05692000,-23.6177748,-46.7115323
2591,05641000,-23.6150007,-46.7416026
2592,05672000,38.5065046,-9.1564404
2593,05618000,-23.5964562,-46.720124
2594,05617000,-23.5914871,-46.7210471
2595,05630000,-23.6072034,-46.7371029
2596,05628000,-23.5983519,-46.7309813
2597,05657000,-23.6212605,-46.7160681
2598,05639000,-23.6071738,-46.742745
2599,05676000,-20.8989962,-47.5718522
2600,05640000,-23.6100628,-46.74245
2601,05659000,-23.6065857,-46.7273641
2602,05685000,-23.6065119,-46.7028997
2603,05625000,-23.596558,-46.730547
2604,05616000,-23.5885514,-46.7188423
2605,05690000,-23.2353917,-45.9157201
2606,05642000,-23.6180608,-46.7323545
2607,05688000,-23.6120049,-46.7069766
2608,05633000,-23.5995518,-46.7387999
2609,05634000,-23.6034323,-46.7384389
2610,05614000,-23.5975199,-46.7096172
2611,05655000,-23.6105831,-46.7193818
2612,05683000,-23.6083386,-46.708727
2613,05662000,-23.6115294,-46.7225066
2614,05615000,-23.5848463,-46.7194683
2615,05603000,-23.5847797,-46.704325
2616,05638000,-23.6060098,-46.7442376
2617,05687000,-23.6106446,-46.7079932
2618,05609000,-23.5817474,-46.7118279
2619,05665000,-23.6150919,-46.7222432
2620,05619000,-22.7856093,-43.3985477
2621,05661000,-23.6089598,-46.7216845
2622,05632000,-23.6010814,-46.7346865
2623,05621000,-23.6004113,-46.7228429
2624,05663000,-23.6148624,-46.7242332
2625,05613000,-23.5952601,-46.7080001
2626,05693000,-23.6384628,-46.7246553
2627,05670000,-23.5864117,-46.6951827
2628,05658000,-23.6028875,-46.7225416
2629,05674000,41.2172995,-8.562115
2630,05691000,-23.6163805,-46.7082059
2631,05622000,-23.5987563,-46.724478
2632,05686000,-23.6134505,-46.7027989
2633,05664000,-23.6166686,-46.726094
2634,05660000,-23.6099295,-46.7257359
2635,05684000,-21.4077762,-45.9415718
2636,05675000,-23.5916335,-46.7004349
2637,05635000,-22.9992886,-43.2651767
2638,05624000,-23.599296,-46.7276796
2639,05612000,-23.0222217,-45.5634981
2640,05627000,-23.5962885,-46.7340294
2641,05678000,-23.5989317,-46.704235
2642,05626000,-23.5929033,-46.73161
2643,05623000,-23.5980284,-46.7261744
2644,05629000,-23.6035573,-46.7325369
2645,05653000,-23.6032814,-46.7153137
2646,05652000,-23.5950653,-46.7168507
2647,05654000,-23.6071872,-46.7186588
2648,05656000,-23.6141085,-46.7187353
2649,05605000,-23.5912349,-46.7049368
2650,05610000,-23.5869996,-46.7059743
2651,05673000,-20.3498945,-40.3999235
2652,05651000,-23.6394856,-46.736625
2653,05611000,-22.9659726,-43.414061
2654,05608000,-23.5858452,-46.705902
2655,05602000,-23.5770017,-46.704686
2656,05671000,-23.587566,-46.6949828
2657,05601000,-23.5729598,-46.7041665
2658,05620000,-23.5923521,-46.7226058
2659,05650000,-22.0367887,-47.8891784
2660,05604000,-23.5846767,-46.7004095
2661,05761000,-23.6343977,-46.7674282
2662,05756000,-23.6233575,-46.7509273
2663,05777000,-23.6336874,-46.771848
2664,05767000,-23.6322889,-46.7588628
2665,05763000,-23.6431711,-46.7620312
2666,05750000,-8.1369617,-34.9084823
2667,05792000,-23.6437416,-46.7766691
2668,05787000,-23.6336874,-46.771848
2669,05752000,-23.6179154,-46.7528739
2670,05707000,-23.6325543,-46.7275426
2671,05711000,-23.6123339,-46.7432597
2672,05791000,-23.6496844,-46.7834911
2673,05797000,-23.6554138,-46.7716745
2674,05788000,-23.6332215,-46.7731765
2675,05798000,-23.657509,-46.7681853
2676,05789000,-22.9342374,-47.1213917
2677,05893000,-23.5976244,-46.4301538
2678,05819000,-23.6667094,-46.7372856
2679,05878000,38.7283397,-9.128845
2680,05801000,-23.64493,-46.703396
2681,05815000,-23.6712793,-46.7405867
2682,05882000,-23.6775027,-46.7805258
2683,05847000,-23.6549981,-46.7497042
2684,05835000,-23.6602867,-46.7688872
2685,05833000,-22.8620958,-43.0341527
2686,05874000,-21.4031063,-45.9423257
2687,05805000,-23.6555408,-46.7358691
2688,05872000,-23.6865611,-46.7750531
2689,05884000,-23.6708872,-46.7780083
2690,05843000,-23.6531826,-46.7383814
2691,05858000,-23.6602867,-46.7688872
2692,05879000,-23.227152,-47.2600696
2693,05822000,-23.6650003,-46.7531029
2694,05881000,-23.6815576,-46.7812591
2695,05841000,-23.6472764,-46.7404428
2696,05866000,-23.6800255,-46.7702432
2697,05860000,-23.664401,-46.7677878
2698,05890000,21.1769333,-86.8720926
2699,05844000,-23.65633,-46.741422
2700,05855000,-23.6602412,-46.7659139
2701,05868000,-23.6727216,-46.78567
2702,05848000,-23.6592853,-46.759344
2703,05859000,-23.6664142,-46.7715124
2704,05887000,-23.6775424,-46.7941702
2705,05889000,-23.671956,-46.7962169
2706,05834000,-23.6677742,-46.7554114
2707,05861000,-23.6705967,-46.7677226
2708,05831000,-23.6723088,-46.7440241
2709,05867000,-23.6732067,-46.7711867
2710,06036000,-23.5477554,-46.7750591
2711,06065000,-11.2124986,-39.2403047
2712,06083000,-3.0814136,-60.0433946
2713,06033000,41.3831215,-8.5930176
2714,06028000,-25.405064,-49.2587072
2715,06045000,-8.0565404,-34.9329397
2716,06026000,-8.7479737,-63.8430065
2717,06097000,-23.5303631,-46.7806464
2718,06040000,-23.642733,-46.5390207
2719,06016000,-23.5296358,-46.7755777
2720,06018000,-14.7959398,-39.2787244
2721,06093000,-23.5323296,-46.7785019
2722,06090000,-23.5347124,-46.7824955
2723,06086000,-7.9499294,-37.7876122
2724,06013000,-23.5323296,-46.7785019
2725,06075000,-1.3941503,-48.4686864
2726,06053000,-23.5551711,-46.7864283
2727,06020000,-23.5434102,-46.7643719
2728,06070000,-23.5483125,-46.7784513
2729,06080000,-18.4669956,-43.3084802
2730,06060000,-23.5545232,-46.7812832
